OFFLINE Vaihingen via Mac-OS	Fri Feb 27 02:20:18 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 02:21:08 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 02:23:26 1998
OFFLINE Vaihingen via Mac-OS	Fri Feb 27 02:32:36 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 02:35:08 1998
OFFLINE Vaihingen via Mac-OS	Fri Feb 27 02:37:20 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 03:04:36 1998
OFFLINE Vaihingen via Mac-OS	Fri Feb 27 03:06:12 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 03:06:44 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 03:09:14 1998
OFFLINE Vaihingen via Mac-OS	Fri Feb 27 03:20:06 1998
ONLINE Vaihingen via Mac-OS	Fri Feb 27 03:20:44 1998
OFFLINE Vaihingen via Mac-OS	Fri Feb 27 03:25:28 1998
ONLINE Vaihingen (PPP)	Fri Feb 27 03:42:58 1998
OFFLINE Vaihingen (PPP)	Fri Feb 27 03:44:38 1998
ONLINE Vaihingen (PPP)	Fri Feb 27 03:45:12 1998
OFFLINE Vaihingen (PPP)	Fri Feb 27 03:48:20 1998
ONLINE Vaihingen (PPP)	Fri Feb 27 04:08:24 1998
OFFLINE Vaihingen (PPP)	Fri Feb 27 04:11:42 1998
ONLINE T-Online	Fri Feb 27 04:23:06 1998
OFFLINE T-Online	Fri Feb 27 04:27:36 1998
ONLINE Vaihingen (PPP)	Sat Feb 28 17:38:28 1998
OFFLINE Vaihingen (PPP)	Sat Feb 28 17:39:20 1998
ONLINE Vaihingen (PPP)	Wed Mar 11 02:45:00 1998
OFFLINE Vaihingen (PPP)	Wed Mar 11 02:54:02 1998
ONLINE Vaihingen via Mac-OS	Fri Apr 10 00:57:12 1998
OFFLINE Vaihingen via Mac-OS	Fri Apr 10 00:59:12 1998
ONLINE Vaihingen via Mac-OS	Fri Apr 10 01:02:08 1998
OFFLINE Vaihingen via Mac-OS	Fri Apr 10 01:03:52 1998
ONLINE Vaihingen via Mac-OS	Fri Apr 10 01:07:38 1998
ONLINE Vaihingen via Mac-OS	Fri Apr 10 01:20:28 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 01:39:40 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 02:59:12 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 03:03:18 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 03:38:28 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 17:30:14 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 17:32:00 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 17:33:54 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 17:36:38 1998
ONLINE Vaihingen via Mac-OS	Fri Apr 10 18:53:22 1998
OFFLINE Vaihingen via Mac-OS	Fri Apr 10 18:57:48 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 19:35:38 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 19:56:26 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 20:02:42 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 20:29:10 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 20:32:14 1998
ONLINE Vaihingen (PPP)	Fri Apr 10 22:19:54 1998
OFFLINE Vaihingen (PPP)	Fri Apr 10 22:24:56 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 01:18:38 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 01:24:04 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 03:13:18 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 03:16:24 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 03:30:04 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 03:32:28 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 03:43:16 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 03:46:06 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 03:53:22 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 03:54:12 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 04:24:50 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 04:26:44 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 04:30:38 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 04:31:54 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 04:32:32 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 04:38:22 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 04:42:08 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 04:47:28 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 05:49:52 1998
ONLINE Vaihingen (PPP)	Sat Apr 11 18:58:08 1998
OFFLINE Vaihingen (PPP)	Sat Apr 11 19:38:56 1998
ONLINE Vaihingen (PPP)	Sun Apr 12 03:55:56 1998
OFFLINE Vaihingen (PPP)	Sun Apr 12 04:22:40 1998
ONLINE Vaihingen (PPP)	Sun Apr 12 23:56:24 1998
OFFLINE Vaihingen (PPP)	Mon Apr 13 00:06:46 1998
ONLINE Vaihingen (PPP)	Tue Apr 14 06:04:26 1998
OFFLINE Vaihingen (PPP)	Tue Apr 14 06:06:02 1998
ONLINE Vaihingen (PPP)	Tue Apr 14 06:08:24 1998
OFFLINE Vaihingen (PPP)	Tue Apr 14 06:18:58 1998
ONLINE Vaihingen (PPP)	Wed Apr 15 02:16:18 1998
OFFLINE Vaihingen (PPP)	Wed Apr 15 02:18:08 1998
ONLINE Vaihingen (PPP)	Thu Apr 16 02:20:22 1998
OFFLINE Vaihingen (PPP)	Thu Apr 16 02:22:24 1998
ONLINE Vaihingen (PPP)	Thu Apr 16 02:25:10 1998
OFFLINE Vaihingen (PPP)	Thu Apr 16 02:27:48 1998
ONLINE Vaihingen (PPP)	Thu Apr 16 16:06:42 1998
OFFLINE Vaihingen (PPP)	Thu Apr 16 16:07:32 1998
ONLINE T-Online	Sat Apr 18 17:26:08 1998
OFFLINE T-Online	Sat Apr 18 17:40:30 1998
ONLINE Vaihingen (PPP)	Sun Apr 19 05:08:06 1998
OFFLINE Vaihingen (PPP)	Sun Apr 19 05:09:56 1998
ONLINE Vaihingen (PPP)	Mon Apr 20 05:24:24 1998
OFFLINE Vaihingen (PPP)	Mon Apr 20 05:26:08 1998
ONLINE Vaihingen (PPP)	Mon Apr 20 05:32:28 1998
OFFLINE Vaihingen (PPP)	Mon Apr 20 05:52:14 1998
ONLINE Vaihingen (PPP)	Mon Apr 20 05:56:38 1998
OFFLINE Vaihingen (PPP)	Mon Apr 20 05:57:12 1998
ONLINE Vaihingen (PPP)	Mon Apr 20 06:04:40 1998
OFFLINE Vaihingen (PPP)	Mon Apr 20 06:06:14 1998
ONLINE Vaihingen (PPP)	Mon Apr 20 06:09:28 1998
OFFLINE Vaihingen (PPP)	Mon Apr 20 06:38:10 1998
ONLINE Vaihingen (PPP)	Tue Apr 21 22:56:16 1998
OFFLINE Vaihingen (PPP)	Tue Apr 21 22:58:26 1998
ONLINE Vaihingen (PPP)	Thu Apr 23 04:33:42 1998
OFFLINE Vaihingen (PPP)	Thu Apr 23 04:35:10 1998
ONLINE Vaihingen (PPP)	Thu Apr 23 04:56:34 1998
OFFLINE Vaihingen (PPP)	Thu Apr 23 05:01:46 1998
ONLINE Vaihingen (PPP)	Fri Apr 24 03:31:44 1998
OFFLINE Vaihingen (PPP)	Fri Apr 24 04:50:56 1998
ONLINE Vaihingen (PPP)	Sat Apr 25 03:52:32 1998
OFFLINE Vaihingen (PPP)	Sat Apr 25 03:54:54 1998
ONLINE Vaihingen (PPP)	Tue Apr 28 21:27:22 1998
OFFLINE Vaihingen (PPP)	Tue Apr 28 21:36:28 1998
ONLINE Vaihingen (PPP)	Wed Apr 29 01:00:32 1998
OFFLINE Vaihingen (PPP)	Wed Apr 29 01:03:00 1998
ONLINE Vaihingen (PPP)	Fri May 01 13:02:02 1998
OFFLINE Vaihingen (PPP)	Fri May 01 13:03:26 1998
ONLINE Vaihingen (PPP)	Sat May 09 01:45:44 1998
OFFLINE Vaihingen (PPP)	Sat May 09 01:58:46 1998
ONLINE Vaihingen (PPP)	Mon May 11 00:06:50 1998
OFFLINE Vaihingen (PPP)	Mon May 11 00:12:28 1998
ONLINE Vaihingen (PPP)	Tue May 12 14:57:36 1998
OFFLINE Vaihingen (PPP)	Tue May 12 15:02:08 1998
ONLINE Vaihingen (PPP)	Tue May 12 15:06:28 1998
OFFLINE Vaihingen (PPP)	Tue May 12 15:09:56 1998
ONLINE Vaihingen (PPP)	Thu May 21 23:03:52 1998
OFFLINE Vaihingen (PPP)	Thu May 21 23:26:02 1998
ONLINE Vaihingen (PPP)	Fri May 22 00:27:08 1998
OFFLINE Vaihingen (PPP)	Fri May 22 00:28:30 1998
ONLINE Vaihingen (PPP)	Fri May 22 00:32:18 1998
OFFLINE Vaihingen (PPP)	Fri May 22 00:39:36 1998
ONLINE Vaihingen (PPP)	Fri May 22 00:41:24 1998
OFFLINE Vaihingen (PPP)	Fri May 22 00:47:18 1998
ONLINE T-Online	Mon Jun 08 00:52:44 1998
ONLINE T-Online	Mon Jun 08 01:05:34 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 01:15:32 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 01:23:58 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 01:34:46 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 01:44:30 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 01:58:30 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 02:12:40 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 02:23:32 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 02:28:52 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 02:54:34 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 03:01:14 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 03:35:16 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 03:37:54 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 03:52:42 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 03:57:18 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 04:06:26 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 04:11:34 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 04:18:34 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 04:20:38 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 04:32:18 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 05:00:06 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 13:09:44 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 13:11:22 1998
ONLINE Vaihingen (PPP)	Mon Jun 08 13:47:34 1998
OFFLINE Vaihingen (PPP)	Mon Jun 08 14:06:12 1998
ONLINE Vaihingen (PPP)	Tue Jun 09 12:22:18 1998
OFFLINE Vaihingen (PPP)	Tue Jun 09 12:25:26 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 13:17:20 1998
OFFLINE Vaihingen (PPP)	Wed Jun 10 13:17:46 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 13:20:20 1998
OFFLINE Vaihingen (PPP)	Wed Jun 10 13:22:54 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 14:31:22 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 14:38:04 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 14:42:40 1998
OFFLINE Vaihingen (PPP)	Wed Jun 10 14:58:58 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 15:16:38 1998
OFFLINE Vaihingen (PPP)	Wed Jun 10 15:20:24 1998
ONLINE Vaihingen (PPP)	Wed Jun 10 21:23:32 1998
OFFLINE Vaihingen (PPP)	Wed Jun 10 21:50:14 1998
ONLINE Vaihingen (PPP)	Thu Jun 11 01:17:04 1998
OFFLINE Vaihingen (PPP)	Thu Jun 11 01:24:38 1998
ONLINE Vaihingen (PPP)	Thu Jun 11 01:31:04 1998
OFFLINE Vaihingen (PPP)	Thu Jun 11 01:45:04 1998
ONLINE Germany-Net	Thu Jun 11 01:49:22 1998
OFFLINE Germany-Net	Thu Jun 11 01:57:40 1998
ONLINE Vaihingen (PPP)	Thu Jun 11 02:26:52 1998
OFFLINE Vaihingen (PPP)	Thu Jun 11 02:28:16 1998
ONLINE Vaihingen (PPP)	Mon Jun 15 03:56:38 1998
OFFLINE Vaihingen (PPP)	Mon Jun 15 03:58:48 1998
ONLINE Vaihingen (PPP)	Mon Jun 15 04:02:40 1998
OFFLINE Vaihingen (PPP)	Mon Jun 15 04:14:54 1998
ONLINE Vaihingen (PPP)	Mon Jun 15 16:18:22 1998
OFFLINE Vaihingen (PPP)	Mon Jun 15 16:19:14 1998
ONLINE Vaihingen (PPP)	Fri Jun 19 15:24:14 1998
OFFLINE Vaihingen (PPP)	Fri Jun 19 15:37:30 1998
ONLINE Vaihingen (PPP)	Fri Jun 19 22:24:30 1998
OFFLINE Vaihingen (PPP)	Fri Jun 19 22:25:58 1998
ONLINE Vaihingen (PPP)	Sat Jun 20 20:28:16 1998
OFFLINE Vaihingen (PPP)	Sat Jun 20 20:29:34 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 01:10:06 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 01:11:20 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 05:21:44 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 05:25:50 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 05:26:36 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 05:31:04 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 05:33:06 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 05:38:12 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 05:38:52 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 05:45:36 1998
ONLINE Vaihingen (PPP)	Mon Jun 22 20:40:02 1998
OFFLINE Vaihingen (PPP)	Mon Jun 22 20:40:28 1998
ONLINE Vaihingen (PPP)	Tue Jun 23 04:15:42 1998
OFFLINE Vaihingen (PPP)	Tue Jun 23 04:16:14 1998
ONLINE Vaihingen (PPP)	Wed Jun 24 02:52:50 1998
OFFLINE Vaihingen (PPP)	Wed Jun 24 03:02:40 1998
ONLINE Vaihingen (PPP)	Wed Jun 24 15:35:48 1998
OFFLINE Vaihingen (PPP)	Wed Jun 24 15:38:36 1998
ONLINE Vaihingen (PPP)	Thu Jun 25 01:26:14 1998
OFFLINE Vaihingen (PPP)	Thu Jun 25 01:30:14 1998
ONLINE Vaihingen (PPP)	Thu Jun 25 17:59:50 1998
OFFLINE Vaihingen (PPP)	Thu Jun 25 18:00:48 1998
ONLINE Vaihingen (PPP)	Fri Jun 26 16:51:44 1998
OFFLINE Vaihingen (PPP)	Fri Jun 26 16:52:40 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 02:06:56 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 02:11:54 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 02:12:30 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 02:16:32 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 02:20:50 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 02:23:24 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 05:17:46 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 05:18:46 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 16:27:14 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 16:27:50 1998
ONLINE Vaihingen (PPP)	Sat Jun 27 23:55:54 1998
OFFLINE Vaihingen (PPP)	Sat Jun 27 23:57:04 1998
ONLINE Vaihingen (PPP)	Sun Jun 28 05:32:38 1998
OFFLINE Vaihingen (PPP)	Sun Jun 28 05:35:26 1998
ONLINE Vaihingen (PPP)	Sun Jun 28 20:18:02 1998
OFFLINE Vaihingen (PPP)	Sun Jun 28 20:18:52 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 01:29:26 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 01:31:04 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 02:46:56 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 02:47:32 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 02:48:06 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 02:52:16 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 02:53:40 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 02:58:40 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 03:15:18 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 03:26:06 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 03:53:04 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 03:55:58 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 04:04:18 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 04:04:38 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 13:43:06 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 13:43:56 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 15:10:02 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 15:10:58 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 15:14:40 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 15:15:12 1998
ONLINE Vaihingen (PPP)	Mon Jun 29 15:18:10 1998
OFFLINE Vaihingen (PPP)	Mon Jun 29 15:19:08 1998
ONLINE Vaihingen (PPP)	Tue Jun 30 01:56:42 1998
OFFLINE Vaihingen (PPP)	Tue Jun 30 01:59:20 1998
ONLINE Vaihingen (PPP)	Tue Jun 30 21:49:54 1998
ONLINE Vaihingen (PPP)	Tue Jun 30 22:04:08 1998
OFFLINE Vaihingen (PPP)	Tue Jun 30 22:06:50 1998
ONLINE Vaihingen (PPP)	Tue Jun 30 22:12:30 1998
OFFLINE Vaihingen (PPP)	Tue Jun 30 22:34:16 1998
ONLINE Vaihingen (PPP)	Wed Jul 01 04:11:18 1998
OFFLINE Vaihingen (PPP)	Wed Jul 01 04:13:20 1998
ONLINE Vaihingen (PPP)	Wed Jul 01 17:21:04 1998
OFFLINE Vaihingen (PPP)	Wed Jul 01 17:21:50 1998
ONLINE Vaihingen (PPP)	Thu Jul 02 04:03:02 1998
OFFLINE Vaihingen (PPP)	Thu Jul 02 04:03:46 1998
ONLINE Vaihingen (PPP)	Fri Jul 03 01:08:12 1998
OFFLINE Vaihingen (PPP)	Fri Jul 03 01:10:12 1998
ONLINE Vaihingen (PPP)	Fri Jul 03 22:24:42 1998
OFFLINE Vaihingen (PPP)	Fri Jul 03 22:26:18 1998
ONLINE Vaihingen (PPP)	Sat Jul 04 21:34:44 1998
OFFLINE Vaihingen (PPP)	Sat Jul 04 21:37:42 1998
ONLINE Vaihingen (PPP)	Sat Jul 04 21:40:00 1998
OFFLINE Vaihingen (PPP)	Sat Jul 04 21:44:04 1998
ONLINE Vaihingen (PPP)	Sat Jul 04 21:58:40 1998
OFFLINE Vaihingen (PPP)	Sat Jul 04 22:06:42 1998
ONLINE Vaihingen (PPP)	Sat Jul 04 22:13:20 1998
OFFLINE Vaihingen (PPP)	Sat Jul 04 22:35:14 1998
ONLINE Vaihingen (PPP)	Sun Jul 05 00:18:00 1998
OFFLINE Vaihingen (PPP)	Sun Jul 05 00:23:04 1998
ONLINE Vaihingen (PPP)	Sun Jul 05 00:35:44 1998
OFFLINE Vaihingen (PPP)	Sun Jul 05 00:41:54 1998
ONLINE Vaihingen (PPP)	Sun Jul 05 04:24:20 1998
OFFLINE Vaihingen (PPP)	Sun Jul 05 04:30:46 1998
ONLINE Vaihingen (PPP)	Mon Jul 06 02:53:22 1998
OFFLINE Vaihingen (PPP)	Mon Jul 06 03:14:52 1998
ONLINE Vaihingen (PPP)	Mon Jul 06 03:30:42 1998
OFFLINE Vaihingen (PPP)	Mon Jul 06 04:54:52 1998
ONLINE Vaihingen (PPP)	Tue Jul 07 04:48:36 1998
OFFLINE Vaihingen (PPP)	Tue Jul 07 04:51:14 1998
ONLINE Vaihingen (PPP)	Fri Jul 10 03:33:02 1998
OFFLINE Vaihingen (PPP)	Fri Jul 10 03:39:56 1998
ONLINE Vaihingen (PPP)	Mon Jul 13 19:17:38 1998
OFFLINE Vaihingen (PPP)	Mon Jul 13 19:23:04 1998
ONLINE Vaihingen (PPP)	Tue Jul 14 04:11:56 1998
OFFLINE Vaihingen (PPP)	Tue Jul 14 04:14:02 1998
ONLINE Vaihingen (PPP)	Sat Jul 18 01:34:04 1998
OFFLINE Vaihingen (PPP)	Sat Jul 18 01:40:52 1998
ONLINE Vaihingen (PPP)	Mon Jul 20 02:42:00 1998
OFFLINE Vaihingen (PPP)	Mon Jul 20 02:44:02 1998
ONLINE Vaihingen (PPP)	Tue Jul 21 02:33:56 1998
OFFLINE Vaihingen (PPP)	Tue Jul 21 02:36:22 1998
ONLINE Vaihingen (PPP)	Fri Aug 07 09:45:58 1998
OFFLINE Vaihingen (PPP)	Fri Aug 07 09:48:48 1998
ONLINE Vaihingen (PPP)	Mon Aug 10 13:48:52 1998
OFFLINE Vaihingen (PPP)	Mon Aug 10 13:51:08 1998
ONLINE Vaihingen (PPP)	Mon Aug 10 16:51:46 1998
OFFLINE Vaihingen (PPP)	Mon Aug 10 16:55:46 1998
ONLINE Vaihingen (PPP)	Tue Aug 11 10:34:42 1998
OFFLINE Vaihingen (PPP)	Tue Aug 11 10:35:06 1998
ONLINE Vaihingen (PPP)	Wed Aug 12 11:00:46 1998
OFFLINE Vaihingen (PPP)	Wed Aug 12 11:02:32 1998
ONLINE Vaihingen (PPP)	Thu Aug 13 22:35:18 1998
OFFLINE Vaihingen (PPP)	Thu Aug 13 22:57:10 1998
ONLINE Vaihingen (PPP)	Mon Aug 17 13:06:18 1998
OFFLINE Vaihingen (PPP)	Mon Aug 17 13:09:56 1998
ONLINE Vaihingen (PPP)	Thu Aug 20 10:59:22 1998
OFFLINE Vaihingen (PPP)	Thu Aug 20 11:11:52 1998
ONLINE Vaihingen (PPP)	Thu Aug 20 13:40:02 1998
OFFLINE Vaihingen (PPP)	Thu Aug 20 13:41:40 1998
ONLINE Vaihingen (PPP)	Fri Aug 21 13:17:20 1998
OFFLINE Vaihingen (PPP)	Fri Aug 21 13:18:00 1998
ONLINE Vaihingen (PPP)	Sat Aug 22 01:00:30 1998
OFFLINE Vaihingen (PPP)	Sat Aug 22 01:17:46 1998
ONLINE Vaihingen (PPP)	Sat Aug 22 19:25:46 1998
OFFLINE Vaihingen (PPP)	Sat Aug 22 19:26:26 1998
ONLINE Vaihingen (PPP)	Sun Aug 23 14:17:28 1998
OFFLINE Vaihingen (PPP)	Sun Aug 23 14:17:54 1998
ONLINE Vaihingen (PPP)	Tue Aug 25 18:57:08 1998
OFFLINE Vaihingen (PPP)	Tue Aug 25 18:58:36 1998
ONLINE Vaihingen (PPP)	Wed Aug 26 15:34:14 1998
OFFLINE Vaihingen (PPP)	Wed Aug 26 15:43:56 1998
ONLINE Vaihingen (PPP)	Wed Aug 26 16:57:42 1998
OFFLINE Vaihingen (PPP)	Wed Aug 26 16:59:14 1998
ONLINE Vaihingen (PPP)	Wed Aug 26 16:59:50 1998
OFFLINE Vaihingen (PPP)	Wed Aug 26 17:01:04 1998
ONLINE Vaihingen (PPP)	Thu Aug 27 11:56:56 1998
OFFLINE Vaihingen (PPP)	Thu Aug 27 11:57:26 1998
ONLINE Vaihingen (PPP)	Fri Aug 28 12:17:42 1998
OFFLINE Vaihingen (PPP)	Fri Aug 28 12:18:12 1998
ONLINE Vaihingen (PPP)	Fri Aug 28 14:47:12 1998
OFFLINE Vaihingen (PPP)	Fri Aug 28 14:48:06 1998
ONLINE Vaihingen (PPP) PCC	Sat Aug 29 16:00:20 1998
OFFLINE Vaihingen (PPP) PCC	Sat Aug 29 16:10:10 1998
ONLINE Vaihingen (PPP)	Sun Aug 30 00:55:52 1998
OFFLINE Vaihingen (PPP)	Sun Aug 30 00:59:22 1998
ONLINE Vaihingen (PPP) PPC	Mon Aug 31 12:29:24 1998
OFFLINE Vaihingen (PPP) PPC	Mon Aug 31 12:33:02 1998
ONLINE Vaihingen (PPP) PPC	Mon Aug 31 12:36:08 1998
OFFLINE Vaihingen (PPP) PPC	Mon Aug 31 12:36:16 1998
ONLINE Vaihingen (PPP) PPC	Mon Aug 31 12:41:18 1998
OFFLINE Vaihingen (PPP) PPC	Mon Aug 31 12:41:30 1998
ONLINE Vaihingen (PPP)	Tue Sep 01 13:36:20 1998
OFFLINE Vaihingen (PPP)	Tue Sep 01 13:37:46 1998
ONLINE Vaihingen (PPP)	Tue Sep 01 15:58:48 1998
OFFLINE Vaihingen (PPP)	Tue Sep 01 16:00:22 1998
ONLINE Vaihingen (PPP)	Wed Sep 02 14:39:20 1998
OFFLINE Vaihingen (PPP)	Wed Sep 02 14:39:36 1998
ONLINE Vaihingen (PPP)	Fri Sep 04 11:03:10 1998
OFFLINE Vaihingen (PPP)	Fri Sep 04 11:05:36 1998
ONLINE Vaihingen (PPP)	Sat Sep 05 01:08:06 1998
OFFLINE Vaihingen (PPP)	Sat Sep 05 01:08:52 1998
ONLINE Vaihingen (PPP)	Mon Sep 07 13:39:24 1998
OFFLINE Vaihingen (PPP)	Mon Sep 07 13:46:48 1998
ONLINE Vaihingen (PPP)	Tue Sep 08 12:51:10 1998
OFFLINE Vaihingen (PPP)	Tue Sep 08 12:51:58 1998
ONLINE Vaihingen (PPP)	Tue Sep 08 23:00:20 1998
OFFLINE Vaihingen (PPP)	Tue Sep 08 23:05:42 1998
ONLINE Vaihingen (PPP)	Tue Sep 08 23:31:48 1998
OFFLINE Vaihingen (PPP)	Tue Sep 08 23:33:20 1998
ONLINE Vaihingen (PPP)	Wed Sep 09 11:45:52 1998
OFFLINE Vaihingen (PPP)	Wed Sep 09 11:46:14 1998
ONLINE Vaihingen (PPP)	Wed Sep 09 14:18:24 1998
OFFLINE Vaihingen (PPP)	Wed Sep 09 14:37:12 1998
ONLINE Vaihingen (PPP)	Thu Sep 10 02:56:38 1998
OFFLINE Vaihingen (PPP)	Thu Sep 10 03:12:54 1998
ONLINE Vaihingen (PPP)	Thu Sep 10 13:45:40 1998
OFFLINE Vaihingen (PPP)	Thu Sep 10 13:46:16 1998
ONLINE Vaihingen (PPP)	Fri Sep 11 15:53:16 1998
OFFLINE Vaihingen (PPP)	Fri Sep 11 15:54:02 1998
ONLINE Vaihingen (PPP)	Mon Sep 14 15:40:06 1998
OFFLINE Vaihingen (PPP)	Mon Sep 14 15:44:46 1998
ONLINE Vaihingen (PPP)	Tue Sep 15 14:05:32 1998
OFFLINE Vaihingen (PPP)	Tue Sep 15 14:06:16 1998
ONLINE Vaihingen (PPP)	Tue Sep 15 20:51:36 1998
OFFLINE Vaihingen (PPP)	Tue Sep 15 20:54:14 1998
ONLINE Vaihingen (PPP)	Wed Sep 16 12:11:10 1998
OFFLINE Vaihingen (PPP)	Wed Sep 16 12:11:34 1998
ONLINE Vaihingen (PPP)	Thu Sep 17 15:35:12 1998
OFFLINE Vaihingen (PPP)	Thu Sep 17 15:35:44 1998
ONLINE Vaihingen (PPP)	Sat Sep 19 00:42:56 1998
OFFLINE Vaihingen (PPP)	Sat Sep 19 00:44:36 1998
ONLINE Vaihingen (PPP)	Mon Sep 21 13:50:46 1998
OFFLINE Vaihingen (PPP)	Mon Sep 21 13:55:14 1998
ONLINE Vaihingen (PPP)	Wed Sep 23 00:08:34 1998
